ID,Employees,Admins,Assets,Disclose,Ransomware
4476,100.0,50.0,1.0,20.0,2.0
4477,1000.0,50.0,1.0,20.0,2.0
4478,5000.0,50.0,1.0,20.0,2.0
4479,10000.0,50.0,1.0,20.0,2.0
4480,1.0,100.0,1.0,20.0,2.0
4481,10.0,100.0,1.0,20.0,2.0
4482,50.0,100.0,1.0,20.0,2.0
4483,100.0,100.0,1.0,20.0,2.0
4484,1000.0,100.0,1.0,20.0,2.0
4485,5000.0,100.0,1.0,20.0,2.0
4486,10000.0,100.0,1.0,20.0,2.0
4487,1.0,1000.0,1.0,20.0,2.0
4488,10.0,1000.0,1.0,20.0,2.0
4489,50.0,1000.0,1.0,20.0,2.0
4490,100.0,1000.0,1.0,20.0,2.0
4491,1000.0,1000.0,1.0,20.0,2.0
4492,5000.0,1000.0,1.0,20.0,2.0
4493,10000.0,1000.0,1.0,20.0,2.0
4494,1.0,5000.0,1.0,20.0,2.0
4495,10.0,5000.0,1.0,20.0,2.0
4496,50.0,5000.0,1.0,20.0,2.0
4497,100.0,5000.0,1.0,20.0,2.0
4498,1000.0,5000.0,1.0,20.0,2.0
4499,5000.0,5000.0,1.0,20.0,2.0
4500,10000.0,5000.0,1.0,20.0,2.0
4501,1.0,10000.0,1.0,20.0,2.0
4502,10.0,10000.0,1.0,20.0,2.0
4503,50.0,10000.0,1.0,20.0,2.0
4504,100.0,10000.0,1.0,20.0,2.0
4505,1000.0,10000.0,1.0,20.0,2.0
4506,5000.0,10000.0,1.0,20.0,2.0
4507,10000.0,10000.0,1.0,20.0,2.0
4508,1.0,1.0,10.0,20.0,2.0
4509,10.0,1.0,10.0,20.0,2.0
4510,50.0,1.0,10.0,20.0,2.0
4511,100.0,1.0,10.0,20.0,2.0
4512,1000.0,1.0,10.0,20.0,2.0
4513,5000.0,1.0,10.0,20.0,2.0
4514,10000.0,1.0,10.0,20.0,2.0
4515,1.0,10.0,10.0,20.0,2.0
4516,10.0,10.0,10.0,20.0,2.0
4517,50.0,10.0,10.0,20.0,2.0
4518,100.0,10.0,10.0,20.0,2.0
4519,1000.0,10.0,10.0,20.0,2.0
4520,5000.0,10.0,10.0,20.0,2.0
4521,10000.0,10.0,10.0,20.0,2.0
4522,1.0,50.0,10.0,20.0,2.0
4523,10.0,50.0,10.0,20.0,2.0
4524,50.0,50.0,10.0,20.0,2.0
4525,100.0,50.0,10.0,20.0,2.0
4526,1000.0,50.0,10.0,20.0,2.0
4527,5000.0,50.0,10.0,20.0,2.0
4528,10000.0,50.0,10.0,20.0,2.0
4529,1.0,100.0,10.0,20.0,2.0
4530,10.0,100.0,10.0,20.0,2.0
4531,50.0,100.0,10.0,20.0,2.0
4532,100.0,100.0,10.0,20.0,2.0
4533,1000.0,100.0,10.0,20.0,2.0
4534,5000.0,100.0,10.0,20.0,2.0
4535,10000.0,100.0,10.0,20.0,2.0
4536,1.0,1000.0,10.0,20.0,2.0
4537,10.0,1000.0,10.0,20.0,2.0
4538,50.0,1000.0,10.0,20.0,2.0
4539,100.0,1000.0,10.0,20.0,2.0
4540,1000.0,1000.0,10.0,20.0,2.0
4541,5000.0,1000.0,10.0,20.0,2.0
4542,10000.0,1000.0,10.0,20.0,2.0
4543,1.0,5000.0,10.0,20.0,2.0
4544,10.0,5000.0,10.0,20.0,2.0
4545,50.0,5000.0,10.0,20.0,2.0
4546,100.0,5000.0,10.0,20.0,2.0
4547,1000.0,5000.0,10.0,20.0,2.0
4548,5000.0,5000.0,10.0,20.0,2.0
4549,10000.0,5000.0,10.0,20.0,2.0
4550,1.0,10000.0,10.0,20.0,2.0
4551,10.0,10000.0,10.0,20.0,2.0
4552,50.0,10000.0,10.0,20.0,2.0
4553,100.0,10000.0,10.0,20.0,2.0
4554,1000.0,10000.0,10.0,20.0,2.0
4555,5000.0,10000.0,10.0,20.0,2.0
4556,10000.0,10000.0,10.0,20.0,2.0
4557,1.0,1.0,100.0,20.0,2.0
4558,10.0,1.0,100.0,20.0,2.0
4559,50.0,1.0,100.0,20.0,2.0
4560,100.0,1.0,100.0,20.0,2.0
4561,1000.0,1.0,100.0,20.0,2.0
4562,5000.0,1.0,100.0,20.0,2.0
4563,10000.0,1.0,100.0,20.0,2.0
4564,1.0,10.0,100.0,20.0,2.0
4565,10.0,10.0,100.0,20.0,2.0
4566,50.0,10.0,100.0,20.0,2.0
4567,100.0,10.0,100.0,20.0,2.0
4568,1000.0,10.0,100.0,20.0,2.0
4569,5000.0,10.0,100.0,20.0,2.0
4570,10000.0,10.0,100.0,20.0,2.0
4571,1.0,50.0,100.0,20.0,2.0
4572,10.0,50.0,100.0,20.0,2.0
4573,50.0,50.0,100.0,20.0,2.0
4574,100.0,50.0,100.0,20.0,2.0
4575,1000.0,50.0,100.0,20.0,2.0
4576,5000.0,50.0,100.0,20.0,2.0
4577,10000.0,50.0,100.0,20.0,2.0
4578,1.0,100.0,100.0,20.0,2.0
4579,10.0,100.0,100.0,20.0,2.0
4580,50.0,100.0,100.0,20.0,2.0
4581,100.0,100.0,100.0,20.0,2.0
4582,1000.0,100.0,100.0,20.0,2.0
4583,5000.0,100.0,100.0,20.0,2.0
4584,10000.0,100.0,100.0,20.0,2.0
4585,1.0,1000.0,100.0,20.0,2.0
4586,10.0,1000.0,100.0,20.0,2.0
4587,50.0,1000.0,100.0,20.0,2.0
4588,100.0,1000.0,100.0,20.0,2.0
4589,1000.0,1000.0,100.0,20.0,2.0
4590,5000.0,1000.0,100.0,20.0,2.0
4591,10000.0,1000.0,100.0,20.0,2.0
4592,1.0,5000.0,100.0,20.0,2.0
4593,10.0,5000.0,100.0,20.0,2.0
4594,50.0,5000.0,100.0,20.0,2.0
4595,100.0,5000.0,100.0,20.0,2.0
4596,1000.0,5000.0,100.0,20.0,2.0
4597,5000.0,5000.0,100.0,20.0,2.0
4598,10000.0,5000.0,100.0,20.0,2.0
4599,1.0,10000.0,100.0,20.0,2.0
4600,10.0,10000.0,100.0,20.0,2.0
4601,50.0,10000.0,100.0,20.0,2.0
4602,100.0,10000.0,100.0,20.0,2.0
4603,1000.0,10000.0,100.0,20.0,2.0
4604,5000.0,10000.0,100.0,20.0,2.0
4605,10000.0,10000.0,100.0,20.0,2.0
4606,1.0,1.0,250.0,20.0,2.0
4607,10.0,1.0,250.0,20.0,2.0
4608,50.0,1.0,250.0,20.0,2.0
4609,100.0,1.0,250.0,20.0,2.0
4610,1000.0,1.0,250.0,20.0,2.0
4611,5000.0,1.0,250.0,20.0,2.0
4612,10000.0,1.0,250.0,20.0,2.0
4613,1.0,10.0,250.0,20.0,2.0
4614,10.0,10.0,250.0,20.0,2.0
4615,50.0,10.0,250.0,20.0,2.0
4616,100.0,10.0,250.0,20.0,2.0
4617,1000.0,10.0,250.0,20.0,2.0
4618,5000.0,10.0,250.0,20.0,2.0
4619,10000.0,10.0,250.0,20.0,2.0
4620,1.0,50.0,250.0,20.0,2.0
4621,10.0,50.0,250.0,20.0,2.0
4622,50.0,50.0,250.0,20.0,2.0
4623,100.0,50.0,250.0,20.0,2.0
4624,1000.0,50.0,250.0,20.0,2.0
4625,5000.0,50.0,250.0,20.0,2.0
4626,10000.0,50.0,250.0,20.0,2.0
4627,1.0,100.0,250.0,20.0,2.0
4628,10.0,100.0,250.0,20.0,2.0
4629,50.0,100.0,250.0,20.0,2.0
4630,100.0,100.0,250.0,20.0,2.0
4631,1000.0,100.0,250.0,20.0,2.0
4632,5000.0,100.0,250.0,20.0,2.0
4633,10000.0,100.0,250.0,20.0,2.0
4634,1.0,1000.0,250.0,20.0,2.0
4635,10.0,1000.0,250.0,20.0,2.0
4636,50.0,1000.0,250.0,20.0,2.0
4637,100.0,1000.0,250.0,20.0,2.0
4638,1000.0,1000.0,250.0,20.0,2.0
4639,5000.0,1000.0,250.0,20.0,2.0
4640,10000.0,1000.0,250.0,20.0,2.0
4641,1.0,5000.0,250.0,20.0,2.0
4642,10.0,5000.0,250.0,20.0,2.0
4643,50.0,5000.0,250.0,20.0,2.0
4644,100.0,5000.0,250.0,20.0,2.0
4645,1000.0,5000.0,250.0,20.0,2.0
4646,5000.0,5000.0,250.0,20.0,2.0
4647,10000.0,5000.0,250.0,20.0,2.0
4648,1.0,10000.0,250.0,20.0,2.0
4649,10.0,10000.0,250.0,20.0,2.0
4650,50.0,10000.0,250.0,20.0,2.0
4651,100.0,10000.0,250.0,20.0,2.0
4652,1000.0,10000.0,250.0,20.0,2.0
4653,5000.0,10000.0,250.0,20.0,2.0
4654,10000.0,10000.0,250.0,20.0,2.0
4655,1.0,1.0,500.0,20.0,2.0
4656,10.0,1.0,500.0,20.0,2.0
4657,50.0,1.0,500.0,20.0,2.0
4658,100.0,1.0,500.0,20.0,2.0
4659,1000.0,1.0,500.0,20.0,2.0
4660,5000.0,1.0,500.0,20.0,2.0
4661,10000.0,1.0,500.0,20.0,2.0
4662,1.0,10.0,500.0,20.0,2.0
4663,10.0,10.0,500.0,20.0,2.0
4664,50.0,10.0,500.0,20.0,2.0
4665,100.0,10.0,500.0,20.0,2.0
4666,1000.0,10.0,500.0,20.0,2.0
4667,5000.0,10.0,500.0,20.0,2.0
4668,10000.0,10.0,500.0,20.0,2.0
4669,1.0,50.0,500.0,20.0,2.0
4670,10.0,50.0,500.0,20.0,2.0
4671,50.0,50.0,500.0,20.0,2.0
4672,100.0,50.0,500.0,20.0,2.0
4673,1000.0,50.0,500.0,20.0,2.0
4674,5000.0,50.0,500.0,20.0,2.0
4675,10000.0,50.0,500.0,20.0,2.0
4676,1.0,100.0,500.0,20.0,2.0
4677,10.0,100.0,500.0,20.0,2.0
4678,50.0,100.0,500.0,20.0,2.0
4679,100.0,100.0,500.0,20.0,2.0
4680,1000.0,100.0,500.0,20.0,2.0
4681,5000.0,100.0,500.0,20.0,2.0
4682,10000.0,100.0,500.0,20.0,2.0
4683,1.0,1000.0,500.0,20.0,2.0
4684,10.0,1000.0,500.0,20.0,2.0
4685,50.0,1000.0,500.0,20.0,2.0
4686,100.0,1000.0,500.0,20.0,2.0
4687,1000.0,1000.0,500.0,20.0,2.0
4688,5000.0,1000.0,500.0,20.0,2.0
4689,10000.0,1000.0,500.0,20.0,2.0
4690,1.0,5000.0,500.0,20.0,2.0
4691,10.0,5000.0,500.0,20.0,2.0
4692,50.0,5000.0,500.0,20.0,2.0
4693,100.0,5000.0,500.0,20.0,2.0
4694,1000.0,5000.0,500.0,20.0,2.0
4695,5000.0,5000.0,500.0,20.0,2.0
4696,10000.0,5000.0,500.0,20.0,2.0
4697,1.0,10000.0,500.0,20.0,2.0
4698,10.0,10000.0,500.0,20.0,2.0
4699,50.0,10000.0,500.0,20.0,2.0
4700,100.0,10000.0,500.0,20.0,2.0
4701,1000.0,10000.0,500.0,20.0,2.0
4702,5000.0,10000.0,500.0,20.0,2.0
4703,10000.0,10000.0,500.0,20.0,2.0
4704,1.0,1.0,1000.0,20.0,2.0
4705,10.0,1.0,1000.0,20.0,2.0
4706,50.0,1.0,1000.0,20.0,2.0
4707,100.0,1.0,1000.0,20.0,2.0
4708,1000.0,1.0,1000.0,20.0,2.0
4709,5000.0,1.0,1000.0,20.0,2.0
4710,10000.0,1.0,1000.0,20.0,2.0
4711,1.0,10.0,1000.0,20.0,2.0
4712,10.0,10.0,1000.0,20.0,2.0
4713,50.0,10.0,1000.0,20.0,2.0
4714,100.0,10.0,1000.0,20.0,2.0
4715,1000.0,10.0,1000.0,20.0,2.0
4716,5000.0,10.0,1000.0,20.0,2.0
4717,10000.0,10.0,1000.0,20.0,2.0
4718,1.0,50.0,1000.0,20.0,2.0
4719,10.0,50.0,1000.0,20.0,2.0
4720,50.0,50.0,1000.0,20.0,2.0
4721,100.0,50.0,1000.0,20.0,2.0
4722,1000.0,50.0,1000.0,20.0,2.0
4723,5000.0,50.0,1000.0,20.0,2.0
4724,10000.0,50.0,1000.0,20.0,2.0
4725,1.0,100.0,1000.0,20.0,2.0
4726,10.0,100.0,1000.0,20.0,2.0
4727,50.0,100.0,1000.0,20.0,2.0
4728,100.0,100.0,1000.0,20.0,2.0
4729,1000.0,100.0,1000.0,20.0,2.0
4730,5000.0,100.0,1000.0,20.0,2.0
4731,10000.0,100.0,1000.0,20.0,2.0
4732,1.0,1000.0,1000.0,20.0,2.0
4733,10.0,1000.0,1000.0,20.0,2.0
4734,50.0,1000.0,1000.0,20.0,2.0
4735,100.0,1000.0,1000.0,20.0,2.0
4736,1000.0,1000.0,1000.0,20.0,2.0
4737,5000.0,1000.0,1000.0,20.0,2.0
4738,10000.0,1000.0,1000.0,20.0,2.0
4739,1.0,5000.0,1000.0,20.0,2.0
4740,10.0,5000.0,1000.0,20.0,2.0
4741,50.0,5000.0,1000.0,20.0,2.0
4742,100.0,5000.0,1000.0,20.0,2.0
4743,1000.0,5000.0,1000.0,20.0,2.0
4744,5000.0,5000.0,1000.0,20.0,2.0
4745,10000.0,5000.0,1000.0,20.0,2.0
4746,1.0,10000.0,1000.0,20.0,2.0
4747,10.0,10000.0,1000.0,20.0,2.0
4748,50.0,10000.0,1000.0,20.0,2.0
4749,100.0,10000.0,1000.0,20.0,2.0
4750,1000.0,10000.0,1000.0,20.0,2.0
4751,5000.0,10000.0,1000.0,20.0,2.0
4752,10000.0,10000.0,1000.0,20.0,2.0
4753,1.0,1.0,10000.0,20.0,2.0
4754,10.0,1.0,10000.0,20.0,2.0
4755,50.0,1.0,10000.0,20.0,2.0
4756,100.0,1.0,10000.0,20.0,2.0
4757,1000.0,1.0,10000.0,20.0,2.0
4758,5000.0,1.0,10000.0,20.0,2.0
4759,10000.0,1.0,10000.0,20.0,2.0
4760,1.0,10.0,10000.0,20.0,2.0
4761,10.0,10.0,10000.0,20.0,2.0
4762,50.0,10.0,10000.0,20.0,2.0
4763,100.0,10.0,10000.0,20.0,2.0
4764,1000.0,10.0,10000.0,20.0,2.0
4765,5000.0,10.0,10000.0,20.0,2.0
4766,10000.0,10.0,10000.0,20.0,2.0
4767,1.0,50.0,10000.0,20.0,2.0
4768,10.0,50.0,10000.0,20.0,2.0
4769,50.0,50.0,10000.0,20.0,2.0
4770,100.0,50.0,10000.0,20.0,2.0
4771,1000.0,50.0,10000.0,20.0,2.0
4772,5000.0,50.0,10000.0,20.0,2.0
4773,10000.0,50.0,10000.0,20.0,2.0
4774,1.0,100.0,10000.0,20.0,2.0
4775,10.0,100.0,10000.0,20.0,2.0
4776,50.0,100.0,10000.0,20.0,2.0
4777,100.0,100.0,10000.0,20.0,2.0
4778,1000.0,100.0,10000.0,20.0,2.0
4779,5000.0,100.0,10000.0,20.0,2.0
4780,10000.0,100.0,10000.0,20.0,2.0
4781,1.0,1000.0,10000.0,20.0,2.0
4782,10.0,1000.0,10000.0,20.0,2.0
4783,50.0,1000.0,10000.0,20.0,2.0
4784,100.0,1000.0,10000.0,20.0,2.0
4785,1000.0,1000.0,10000.0,20.0,2.0
4786,5000.0,1000.0,10000.0,20.0,2.0
4787,10000.0,1000.0,10000.0,20.0,2.0
4788,1.0,5000.0,10000.0,20.0,2.0
4789,10.0,5000.0,10000.0,20.0,2.0
4790,50.0,5000.0,10000.0,20.0,2.0
4791,100.0,5000.0,10000.0,20.0,2.0
4792,1000.0,5000.0,10000.0,20.0,2.0
4793,5000.0,5000.0,10000.0,20.0,2.0
4794,10000.0,5000.0,10000.0,20.0,2.0
4795,1.0,10000.0,10000.0,20.0,2.0
4796,10.0,10000.0,10000.0,20.0,2.0
4797,50.0,10000.0,10000.0,20.0,2.0
4798,100.0,10000.0,10000.0,20.0,2.0
4799,1000.0,10000.0,10000.0,20.0,2.0
4800,5000.0,10000.0,10000.0,20.0,2.0
4801,10000.0,10000.0,10000.0,20.0,2.0
4802,1.0,1.0,1.0,1.0,5.0
4803,10.0,1.0,1.0,1.0,5.0
4804,50.0,1.0,1.0,1.0,5.0
4805,100.0,1.0,1.0,1.0,5.0
4806,1000.0,1.0,1.0,1.0,5.0
4807,5000.0,1.0,1.0,1.0,5.0
4808,10000.0,1.0,1.0,1.0,5.0
4809,1.0,10.0,1.0,1.0,5.0
4810,10.0,10.0,1.0,1.0,5.0
4811,50.0,10.0,1.0,1.0,5.0
4812,100.0,10.0,1.0,1.0,5.0
4813,1000.0,10.0,1.0,1.0,5.0
4814,5000.0,10.0,1.0,1.0,5.0
4815,10000.0,10.0,1.0,1.0,5.0
4816,1.0,50.0,1.0,1.0,5.0
4817,10.0,50.0,1.0,1.0,5.0
4818,50.0,50.0,1.0,1.0,5.0
4819,100.0,50.0,1.0,1.0,5.0
4820,1000.0,50.0,1.0,1.0,5.0
4821,5000.0,50.0,1.0,1.0,5.0
4822,10000.0,50.0,1.0,1.0,5.0
4823,1.0,100.0,1.0,1.0,5.0
4824,10.0,100.0,1.0,1.0,5.0
4825,50.0,100.0,1.0,1.0,5.0
4826,100.0,100.0,1.0,1.0,5.0
4827,1000.0,100.0,1.0,1.0,5.0
4828,5000.0,100.0,1.0,1.0,5.0
4829,10000.0,100.0,1.0,1.0,5.0
4830,1.0,1000.0,1.0,1.0,5.0
4831,10.0,1000.0,1.0,1.0,5.0
4832,50.0,1000.0,1.0,1.0,5.0
4833,100.0,1000.0,1.0,1.0,5.0
4834,1000.0,1000.0,1.0,1.0,5.0
4835,5000.0,1000.0,1.0,1.0,5.0
4836,10000.0,1000.0,1.0,1.0,5.0
4837,1.0,5000.0,1.0,1.0,5.0
4838,10.0,5000.0,1.0,1.0,5.0
4839,50.0,5000.0,1.0,1.0,5.0
4840,100.0,5000.0,1.0,1.0,5.0
4841,1000.0,5000.0,1.0,1.0,5.0
4842,5000.0,5000.0,1.0,1.0,5.0
4843,10000.0,5000.0,1.0,1.0,5.0
4844,1.0,10000.0,1.0,1.0,5.0
4845,10.0,10000.0,1.0,1.0,5.0
4846,50.0,10000.0,1.0,1.0,5.0
4847,100.0,10000.0,1.0,1.0,5.0
4848,1000.0,10000.0,1.0,1.0,5.0
4849,5000.0,10000.0,1.0,1.0,5.0
4850,10000.0,10000.0,1.0,1.0,5.0
4851,1.0,1.0,10.0,1.0,5.0
4852,10.0,1.0,10.0,1.0,5.0
4853,50.0,1.0,10.0,1.0,5.0
4854,100.0,1.0,10.0,1.0,5.0
4855,1000.0,1.0,10.0,1.0,5.0
4856,5000.0,1.0,10.0,1.0,5.0
4857,10000.0,1.0,10.0,1.0,5.0
4858,1.0,10.0,10.0,1.0,5.0
4859,10.0,10.0,10.0,1.0,5.0
4860,50.0,10.0,10.0,1.0,5.0
4861,100.0,10.0,10.0,1.0,5.0
4862,1000.0,10.0,10.0,1.0,5.0
4863,5000.0,10.0,10.0,1.0,5.0
4864,10000.0,10.0,10.0,1.0,5.0
4865,1.0,50.0,10.0,1.0,5.0
4866,10.0,50.0,10.0,1.0,5.0
4867,50.0,50.0,10.0,1.0,5.0
4868,100.0,50.0,10.0,1.0,5.0
4869,1000.0,50.0,10.0,1.0,5.0
4870,5000.0,50.0,10.0,1.0,5.0
4871,10000.0,50.0,10.0,1.0,5.0
4872,1.0,100.0,10.0,1.0,5.0
4873,10.0,100.0,10.0,1.0,5.0
4874,50.0,100.0,10.0,1.0,5.0
4875,100.0,100.0,10.0,1.0,5.0
4876,1000.0,100.0,10.0,1.0,5.0
4877,5000.0,100.0,10.0,1.0,5.0
4878,10000.0,100.0,10.0,1.0,5.0
4879,1.0,1000.0,10.0,1.0,5.0
4880,10.0,1000.0,10.0,1.0,5.0
4881,50.0,1000.0,10.0,1.0,5.0
4882,100.0,1000.0,10.0,1.0,5.0
4883,1000.0,1000.0,10.0,1.0,5.0
4884,5000.0,1000.0,10.0,1.0,5.0
4885,10000.0,1000.0,10.0,1.0,5.0
4886,1.0,5000.0,10.0,1.0,5.0
4887,10.0,5000.0,10.0,1.0,5.0
4888,50.0,5000.0,10.0,1.0,5.0
4889,100.0,5000.0,10.0,1.0,5.0
4890,1000.0,5000.0,10.0,1.0,5.0
4891,5000.0,5000.0,10.0,1.0,5.0
4892,10000.0,5000.0,10.0,1.0,5.0
4893,1.0,10000.0,10.0,1.0,5.0
4894,10.0,10000.0,10.0,1.0,5.0
4895,50.0,10000.0,10.0,1.0,5.0
4896,100.0,10000.0,10.0,1.0,5.0
4897,1000.0,10000.0,10.0,1.0,5.0
4898,5000.0,10000.0,10.0,1.0,5.0
4899,10000.0,10000.0,10.0,1.0,5.0
4900,1.0,1.0,100.0,1.0,5.0
4901,10.0,1.0,100.0,1.0,5.0
4902,50.0,1.0,100.0,1.0,5.0
4903,100.0,1.0,100.0,1.0,5.0
4904,1000.0,1.0,100.0,1.0,5.0
4905,5000.0,1.0,100.0,1.0,5.0
4906,10000.0,1.0,100.0,1.0,5.0
4907,1.0,10.0,100.0,1.0,5.0
4908,10.0,10.0,100.0,1.0,5.0
4909,50.0,10.0,100.0,1.0,5.0
4910,100.0,10.0,100.0,1.0,5.0
4911,1000.0,10.0,100.0,1.0,5.0
4912,5000.0,10.0,100.0,1.0,5.0
4913,10000.0,10.0,100.0,1.0,5.0
4914,1.0,50.0,100.0,1.0,5.0
4915,10.0,50.0,100.0,1.0,5.0
4916,50.0,50.0,100.0,1.0,5.0
4917,100.0,50.0,100.0,1.0,5.0
4918,1000.0,50.0,100.0,1.0,5.0
4919,5000.0,50.0,100.0,1.0,5.0
4920,10000.0,50.0,100.0,1.0,5.0
4921,1.0,100.0,100.0,1.0,5.0
4922,10.0,100.0,100.0,1.0,5.0
4923,50.0,100.0,100.0,1.0,5.0
4924,100.0,100.0,100.0,1.0,5.0
4925,1000.0,100.0,100.0,1.0,5.0
4926,5000.0,100.0,100.0,1.0,5.0
4927,10000.0,100.0,100.0,1.0,5.0
4928,1.0,1000.0,100.0,1.0,5.0
4929,10.0,1000.0,100.0,1.0,5.0
4930,50.0,1000.0,100.0,1.0,5.0
4931,100.0,1000.0,100.0,1.0,5.0
4932,1000.0,1000.0,100.0,1.0,5.0
4933,5000.0,1000.0,100.0,1.0,5.0
4934,10000.0,1000.0,100.0,1.0,5.0
4935,1.0,5000.0,100.0,1.0,5.0
4936,10.0,5000.0,100.0,1.0,5.0
4937,50.0,5000.0,100.0,1.0,5.0
4938,100.0,5000.0,100.0,1.0,5.0
4939,1000.0,5000.0,100.0,1.0,5.0
4940,5000.0,5000.0,100.0,1.0,5.0
4941,10000.0,5000.0,100.0,1.0,5.0
4942,1.0,10000.0,100.0,1.0,5.0
4943,10.0,10000.0,100.0,1.0,5.0
4944,50.0,10000.0,100.0,1.0,5.0
4945,100.0,10000.0,100.0,1.0,5.0
4946,1000.0,10000.0,100.0,1.0,5.0
4947,5000.0,10000.0,100.0,1.0,5.0
4948,10000.0,10000.0,100.0,1.0,5.0
4949,1.0,1.0,250.0,1.0,5.0
4950,10.0,1.0,250.0,1.0,5.0
4951,50.0,1.0,250.0,1.0,5.0
4952,100.0,1.0,250.0,1.0,5.0
4953,1000.0,1.0,250.0,1.0,5.0
4954,5000.0,1.0,250.0,1.0,5.0
4955,10000.0,1.0,250.0,1.0,5.0
4956,1.0,10.0,250.0,1.0,5.0
4957,10.0,10.0,250.0,1.0,5.0
4958,50.0,10.0,250.0,1.0,5.0
4959,100.0,10.0,250.0,1.0,5.0
4960,1000.0,10.0,250.0,1.0,5.0
4961,5000.0,10.0,250.0,1.0,5.0
4962,10000.0,10.0,250.0,1.0,5.0
4963,1.0,50.0,250.0,1.0,5.0
4964,10.0,50.0,250.0,1.0,5.0
4965,50.0,50.0,250.0,1.0,5.0
4966,100.0,50.0,250.0,1.0,5.0
4967,1000.0,50.0,250.0,1.0,5.0
4968,5000.0,50.0,250.0,1.0,5.0
4969,10000.0,50.0,250.0,1.0,5.0
4970,1.0,100.0,250.0,1.0,5.0
4971,10.0,100.0,250.0,1.0,5.0
4972,50.0,100.0,250.0,1.0,5.0
4973,100.0,100.0,250.0,1.0,5.0
4974,1000.0,100.0,250.0,1.0,5.0
4975,5000.0,100.0,250.0,1.0,5.0
4976,10000.0,100.0,250.0,1.0,5.0
4977,1.0,1000.0,250.0,1.0,5.0
4978,10.0,1000.0,250.0,1.0,5.0
4979,50.0,1000.0,250.0,1.0,5.0
4980,100.0,1000.0,250.0,1.0,5.0
4981,1000.0,1000.0,250.0,1.0,5.0
4982,5000.0,1000.0,250.0,1.0,5.0
4983,10000.0,1000.0,250.0,1.0,5.0
4984,1.0,5000.0,250.0,1.0,5.0
4985,10.0,5000.0,250.0,1.0,5.0
4986,50.0,5000.0,250.0,1.0,5.0
4987,100.0,5000.0,250.0,1.0,5.0
4988,1000.0,5000.0,250.0,1.0,5.0
4989,5000.0,5000.0,250.0,1.0,5.0
4990,10000.0,5000.0,250.0,1.0,5.0
4991,1.0,10000.0,250.0,1.0,5.0
4992,10.0,10000.0,250.0,1.0,5.0
4993,50.0,10000.0,250.0,1.0,5.0
4994,100.0,10000.0,250.0,1.0,5.0
4995,1000.0,10000.0,250.0,1.0,5.0
4996,5000.0,10000.0,250.0,1.0,5.0
4997,10000.0,10000.0,250.0,1.0,5.0
4998,1.0,1.0,500.0,1.0,5.0
4999,10.0,1.0,500.0,1.0,5.0
5000,50.0,1.0,500.0,1.0,5.0
5001,100.0,1.0,500.0,1.0,5.0
5002,1000.0,1.0,500.0,1.0,5.0
5003,5000.0,1.0,500.0,1.0,5.0
5004,10000.0,1.0,500.0,1.0,5.0
5005,1.0,10.0,500.0,1.0,5.0
5006,10.0,10.0,500.0,1.0,5.0
5007,50.0,10.0,500.0,1.0,5.0
5008,100.0,10.0,500.0,1.0,5.0
5009,1000.0,10.0,500.0,1.0,5.0
5010,5000.0,10.0,500.0,1.0,5.0
5011,10000.0,10.0,500.0,1.0,5.0
5012,1.0,50.0,500.0,1.0,5.0
5013,10.0,50.0,500.0,1.0,5.0
5014,50.0,50.0,500.0,1.0,5.0
5015,100.0,50.0,500.0,1.0,5.0
5016,1000.0,50.0,500.0,1.0,5.0
5017,5000.0,50.0,500.0,1.0,5.0
5018,10000.0,50.0,500.0,1.0,5.0
5019,1.0,100.0,500.0,1.0,5.0
5020,10.0,100.0,500.0,1.0,5.0
5021,50.0,100.0,500.0,1.0,5.0
5022,100.0,100.0,500.0,1.0,5.0
5023,1000.0,100.0,500.0,1.0,5.0
5024,5000.0,100.0,500.0,1.0,5.0
5025,10000.0,100.0,500.0,1.0,5.0
5026,1.0,1000.0,500.0,1.0,5.0
5027,10.0,1000.0,500.0,1.0,5.0
5028,50.0,1000.0,500.0,1.0,5.0
5029,100.0,1000.0,500.0,1.0,5.0
5030,1000.0,1000.0,500.0,1.0,5.0
5031,5000.0,1000.0,500.0,1.0,5.0
5032,10000.0,1000.0,500.0,1.0,5.0
5033,1.0,5000.0,500.0,1.0,5.0
5034,10.0,5000.0,500.0,1.0,5.0
5035,50.0,5000.0,500.0,1.0,5.0
5036,100.0,5000.0,500.0,1.0,5.0
5037,1000.0,5000.0,500.0,1.0,5.0
5038,5000.0,5000.0,500.0,1.0,5.0
5039,10000.0,5000.0,500.0,1.0,5.0
5040,1.0,10000.0,500.0,1.0,5.0
5041,10.0,10000.0,500.0,1.0,5.0
5042,50.0,10000.0,500.0,1.0,5.0
5043,100.0,10000.0,500.0,1.0,5.0
5044,1000.0,10000.0,500.0,1.0,5.0
5045,5000.0,10000.0,500.0,1.0,5.0
5046,10000.0,10000.0,500.0,1.0,5.0
5047,1.0,1.0,1000.0,1.0,5.0
5048,10.0,1.0,1000.0,1.0,5.0
5049,50.0,1.0,1000.0,1.0,5.0
5050,100.0,1.0,1000.0,1.0,5.0
5051,1000.0,1.0,1000.0,1.0,5.0
5052,5000.0,1.0,1000.0,1.0,5.0
5053,10000.0,1.0,1000.0,1.0,5.0
5054,1.0,10.0,1000.0,1.0,5.0
5055,10.0,10.0,1000.0,1.0,5.0
5056,50.0,10.0,1000.0,1.0,5.0
